time,x-rotation,y-rotation,z-rotation
584.000,-0.080,0.404,-0.015
584.040,-0.156,0.423,-0.023
584.080,-0.141,0.450,0.057
584.120,-0.107,0.393,0.046
584.160,-0.118,0.404,-0.027
584.200,-0.130,0.412,0.030
584.240,-0.152,0.423,0.038
584.280,-0.164,0.396,-0.004
584.320,-0.137,0.419,0.011
584.360,-0.137,0.404,0.023
584.400,-0.111,0.373,0.091
584.440,-0.111,0.400,0.030
584.480,-0.126,0.457,-0.004
584.520,-0.130,0.393,0.008
584.560,-0.122,0.370,0.069
584.600,-0.095,0.400,0.015
584.640,-0.164,0.415,-0.034
584.680,-0.130,0.408,-0.019
584.720,-0.034,0.412,-0.004
584.760,-0.137,0.377,0.038
584.800,-0.111,0.393,0.042
584.840,-0.099,0.396,0.027
584.880,-0.145,0.393,-0.027
584.920,-0.183,0.419,0.050
584.960,-0.099,0.393,0.038
585.000,-0.095,0.373,0.023
585.040,-0.114,0.412,0.004
585.080,-0.126,0.419,0.034
585.120,-0.114,0.434,0.050
585.160,-0.137,0.434,0.038
585.200,-0.152,0.404,0.050
585.240,-0.118,0.385,0.034
585.280,-0.076,0.408,-0.015
585.320,-0.141,0.393,0.019
585.360,-0.160,0.400,0.046
585.400,-0.168,0.415,0.015
585.440,-0.118,0.400,0.027
585.480,-0.065,0.427,-0.004
585.520,-0.175,0.423,0.027
585.560,-0.111,0.393,0.011
585.600,-0.091,0.415,0.004
585.640,-0.152,0.423,0.027
585.680,-0.149,0.423,0.030
585.720,-0.122,0.419,0.008
585.760,-0.175,0.438,0.000
585.800,-0.137,0.465,0.042
585.840,-0.111,0.419,0.042
585.880,-0.164,0.381,0.027
585.920,-0.130,0.396,-0.023
585.960,-0.091,0.389,0.000
586.000,-0.114,0.400,0.015
586.040,-0.118,0.381,-0.008
586.080,-0.160,0.423,0.030
586.120,-0.137,0.419,0.008
586.160,-0.095,0.377,0.057
586.200,-0.103,0.434,0.038
586.240,-0.099,0.434,0.008
586.280,-0.133,0.419,-0.019
586.320,-0.187,0.427,0.038
586.360,-0.168,0.423,0.008
586.400,-0.179,0.393,0.011
586.440,-0.149,0.389,-0.004
586.480,-0.156,0.404,0.015
586.520,-0.095,0.408,0.008
586.560,-0.114,0.415,0.046
586.600,-0.114,0.377,0.050
586.640,-0.133,0.358,0.019
586.680,-0.137,0.393,0.015
586.720,-0.126,0.393,0.019
586.760,-0.130,0.377,0.050
586.800,-0.145,0.412,0.046
586.840,-0.122,0.412,0.015
586.880,-0.145,0.431,0.015
586.920,-0.164,0.377,0.034
586.960,-0.133,0.385,0.042
587.000,-0.076,0.404,0.011
587.040,-0.130,0.396,0.000
587.080,-0.126,0.438,0.023
587.120,-0.111,0.393,0.046
587.160,-0.133,0.377,0.042
587.200,-0.156,0.400,0.076
587.240,-0.126,0.385,0.042
587.280,-0.152,0.400,0.019
587.320,-0.160,0.434,0.023
587.360,-0.065,0.423,0.000
587.400,-0.118,0.400,0.015
587.440,-0.130,0.438,0.023
587.480,-0.141,0.400,0.027
587.520,-0.183,0.415,-0.004
587.560,-0.122,0.393,0.030
587.600,-0.107,0.415,0.072
587.640,-0.114,0.381,0.065
587.680,-0.126,0.400,-0.004
587.720,-0.171,0.427,-0.019
587.760,-0.126,0.396,-0.015
587.800,-0.107,0.400,0.030
587.840,-0.076,0.454,0.034
587.880,-0.149,0.404,0.038
587.920,-0.156,0.450,0.046
587.960,-0.111,0.404,0.015
588.000,-0.088,0.393,0.042
588.040,-0.114,0.434,0.053
588.080,-0.130,0.434,0.030
588.120,-0.103,0.457,0.038
588.160,-0.118,0.412,0.027
588.200,-0.141,0.408,0.053
588.240,-0.114,0.434,0.023
588.280,-0.126,0.381,0.000
588.320,-0.152,0.377,-0.015
588.360,-0.137,0.412,-0.008
588.400,-0.160,0.381,0.015
588.440,-0.141,0.396,0.034
588.480,-0.114,0.396,0.004
588.520,-0.107,0.423,0.023
588.560,-0.126,0.431,0.034
588.600,-0.057,0.377,0.004
588.640,-0.141,0.377,0.038
588.680,-0.145,0.457,0.034
588.720,-0.103,0.412,0.034
588.760,-0.126,0.446,0.042
588.800,-0.126,0.415,0.053
588.840,-0.130,0.412,-0.008
588.880,-0.156,0.404,0.019
588.920,-0.137,0.381,-0.023
588.960,-0.122,0.408,0.008
589.000,-0.141,0.393,0.034
589.040,-0.141,0.415,0.042
589.080,-0.137,0.404,0.034
589.120,-0.099,0.408,0.015
589.160,-0.099,0.400,0.046
589.200,-0.057,0.393,0.065
589.240,-0.091,0.393,0.042
589.280,-0.111,0.427,0.000
589.320,-0.103,0.450,-0.023
589.360,-0.156,0.465,0.042
589.400,-0.133,0.438,0.046
589.440,-0.084,0.393,0.004
589.480,-0.133,0.434,0.015
589.520,-0.099,0.427,-0.011
589.560,-0.145,0.393,0.042
589.600,-0.171,0.370,0.030
589.640,-0.065,0.415,0.023
589.680,-0.107,0.427,-0.008
589.720,-0.152,0.446,0.042
589.760,-0.118,0.396,0.069
589.800,-0.065,0.389,0.053
589.840,-0.114,0.404,0.008
589.880,-0.111,0.400,0.008
589.920,-0.107,0.408,0.011
589.960,-0.152,0.427,0.004
590.000,-0.168,0.393,0.038
590.040,-0.103,0.427,0.042
590.080,-0.133,0.400,0.038
590.120,-0.111,0.412,0.019
590.160,-0.145,0.427,0.034
590.200,-0.206,0.419,-0.023
590.240,-0.122,0.431,0.000
590.280,-0.050,0.408,-0.034
590.320,-0.183,0.454,0.008
590.360,-0.175,0.423,0.027
590.400,-0.122,0.431,0.019
590.440,-0.114,0.434,0.008
590.480,-0.156,0.389,0.046
590.520,-0.137,0.404,0.030
590.560,-0.088,0.396,-0.019
590.600,-0.149,0.408,0.030
590.640,-0.179,0.404,0.023
590.680,-0.122,0.389,0.008
590.720,-0.118,0.381,0.038
590.760,-0.122,0.385,0.030
590.800,-0.084,0.385,0.046
590.840,-0.069,0.385,-0.008
590.880,-0.111,0.427,-0.023
590.920,-0.141,0.373,0.027
590.960,-0.122,0.385,0.053
591.000,-0.091,0.408,0.019
591.040,-0.038,0.381,0.015
591.080,-0.118,0.389,0.061
591.120,-0.171,0.366,0.084
591.160,-0.099,0.396,0.011
591.200,-0.099,0.423,-0.023
591.240,-0.095,0.393,0.042
591.280,-0.099,0.419,0.046
591.320,-0.122,0.434,0.030
591.360,-0.122,0.438,0.023
591.400,-0.107,0.404,0.050
591.440,-0.130,0.385,0.053
591.480,-0.099,0.396,0.050
591.520,-0.095,0.373,0.034
591.560,-0.076,0.385,0.008
591.600,-0.084,0.415,0.050
591.640,-0.107,0.423,0.042
591.680,-0.130,0.412,0.061
591.720,-0.126,0.396,0.019
591.760,-0.095,0.412,0.019
591.800,-0.122,0.396,0.023
591.840,-0.149,0.412,0.015
591.880,-0.111,0.396,-0.004
591.920,-0.080,0.434,0.046
591.960,-0.103,0.419,0.023
592.000,-0.175,0.419,0.034
592.040,-0.114,0.396,0.053
592.080,-0.122,0.434,0.088
592.120,-0.133,0.408,0.050
592.160,-0.133,0.419,0.027
592.200,-0.164,0.431,-0.019
592.240,-0.122,0.457,0.076
592.280,-0.126,0.389,0.042
592.320,-0.103,0.362,-0.080
592.360,-0.141,0.427,-0.042
592.400,-0.076,0.408,0.008
592.440,-0.080,0.362,0.053
592.480,-0.145,0.427,0.050
592.520,-0.191,0.446,0.046
592.560,-0.107,0.415,0.023
592.600,-0.095,0.370,0.027
592.640,-0.111,0.450,0.015
592.680,-0.133,0.385,0.038
592.720,-0.114,0.393,0.004
592.760,-0.088,0.419,0.027
592.800,-0.088,0.381,0.023
592.840,-0.103,0.423,-0.011
592.880,-0.069,0.385,0.023
592.920,-0.084,0.370,0.053
592.960,-0.107,0.393,0.042
593.000,-0.152,0.415,-0.008
593.040,-0.095,0.366,0.061
593.080,-0.099,0.408,0.030
593.120,-0.107,0.438,0.011
593.160,-0.122,0.366,0.004
593.200,-0.118,0.427,0.023
593.240,-0.095,0.358,-0.008
593.280,-0.091,0.366,0.015
593.320,-0.156,0.450,0.076
593.360,-0.168,0.377,0.008
593.400,-0.118,0.366,-0.004
593.440,-0.095,0.412,0.038
593.480,-0.145,0.389,-0.019
593.520,-0.095,0.408,-0.030
593.560,-0.057,0.412,0.030
593.600,-0.084,0.389,0.027
593.640,-0.130,0.408,0.034
593.680,-0.130,0.423,0.023
593.720,-0.141,0.408,0.046
593.760,-0.137,0.389,0.061
593.800,-0.133,0.396,0.046
593.840,-0.118,0.404,0.046
593.880,-0.118,0.412,0.011
593.920,-0.133,0.393,0.080
593.960,-0.210,0.431,0.072
594.000,-0.130,0.400,0.042
594.040,-0.114,0.408,0.042
594.080,-0.137,0.427,0.015
594.120,-0.137,0.431,0.038
594.160,-0.145,0.373,0.057
594.200,-0.122,0.431,0.042
594.240,-0.122,0.412,0.008
594.280,-0.099,0.415,0.027
594.320,-0.107,0.412,0.046
594.360,-0.133,0.396,0.019
594.400,-0.156,0.408,0.046
594.440,-0.194,0.400,0.015
594.480,-0.099,0.438,0.004
594.520,-0.122,0.408,0.046
594.560,-0.130,0.400,0.019
594.600,-0.061,0.396,0.057
594.640,-0.160,0.373,0.065
594.680,-0.198,0.385,0.011
594.720,-0.130,0.434,0.008
594.760,-0.145,0.408,0.053
594.800,-0.160,0.389,0.011
594.840,-0.107,0.389,-0.011
594.880,-0.107,0.404,0.042
594.920,-0.118,0.393,0.057
594.960,-0.095,0.370,0.023
595.000,-0.133,0.389,0.038
595.040,-0.152,0.385,0.038
595.080,-0.145,0.423,0.004
595.120,-0.114,0.423,0.042
595.160,-0.137,0.442,0.061
595.200,-0.118,0.461,0.069
595.240,-0.137,0.434,0.050
595.280,-0.084,0.362,-0.011
595.320,-0.103,0.393,0.046
595.360,-0.145,0.415,0.034
595.400,-0.126,0.431,0.027
595.440,-0.133,0.396,0.015
595.480,-0.141,0.434,0.019
595.520,-0.149,0.423,0.053
595.560,-0.171,0.446,0.061
595.600,-0.130,0.438,0.038
595.640,-0.141,0.412,-0.027
595.680,-0.130,0.415,0.023
595.720,-0.122,0.389,-0.008
595.760,-0.122,0.373,0.004
595.800,-0.107,0.404,0.008
595.840,-0.168,0.438,0.027
595.880,-0.225,0.412,0.065
595.920,-0.084,0.408,0.030
595.960,-0.061,0.412,0.015
596.000,-0.133,0.450,0.057
596.040,-0.168,0.427,-0.019
596.080,-0.160,0.362,-0.023
596.120,-0.145,0.389,0.030
596.160,-0.080,0.415,0.050
596.200,-0.008,0.373,0.000
596.240,-0.179,0.400,0.061
596.280,-0.141,0.412,0.095
596.320,0.008,0.354,0.042
596.360,-0.061,0.385,-0.050
596.400,-0.152,0.404,0.027
596.440,-0.103,0.404,0.114
596.480,-0.130,0.343,0.050
596.520,-0.118,0.415,0.008
596.560,-0.130,0.381,0.080
596.600,-0.156,0.415,0.042
596.640,-0.111,0.408,-0.004
596.680,-0.050,0.393,0.015
596.720,-0.141,0.431,0.046
596.760,-0.179,0.423,0.038
596.800,-0.152,0.442,0.065
596.840,-0.107,0.412,0.061
596.880,-0.091,0.423,0.023
596.920,-0.126,0.393,0.000
596.960,-0.088,0.419,0.015
597.000,-0.171,0.427,0.019
597.040,-0.217,0.446,0.038
597.080,-0.156,0.431,0.076
597.120,-0.046,0.415,0.019
597.160,-0.099,0.427,0.011
597.200,-0.122,0.408,0.053
597.240,-0.103,0.400,0.023
597.280,-0.194,0.393,0.011
597.320,-0.183,0.412,0.050
597.360,-0.160,0.412,0.008
597.400,-0.141,0.438,0.042
597.440,-0.088,0.434,0.057
597.480,-0.114,0.408,0.038
597.520,-0.179,0.412,0.030
597.560,-0.175,0.438,0.034
597.600,-0.126,0.385,0.023
597.640,-0.091,0.370,-0.004
597.680,-0.194,0.434,0.046
597.720,-0.259,0.454,0.038
597.760,-0.145,0.419,0.023
597.800,-0.103,0.408,0.038
597.840,-0.160,0.377,0.069
597.880,-0.164,0.415,0.042
597.920,-0.111,0.404,0.011
597.960,-0.133,0.389,0.053
598.000,-0.168,0.423,0.042
598.040,-0.069,0.419,0.061
598.080,-0.107,0.404,0.038
598.120,-0.133,0.377,0.034
598.160,-0.118,0.362,0.057
598.200,-0.133,0.393,0.061
598.240,-0.191,0.423,0.061
598.280,-0.137,0.415,0.046
598.320,-0.130,0.385,0.027
598.360,-0.183,0.412,-0.011
598.400,-0.145,0.412,0.046
598.440,-0.164,0.427,0.053
598.480,-0.122,0.404,0.000
598.520,-0.122,0.419,0.008
598.560,-0.160,0.385,0.015
598.600,-0.168,0.404,0.027
598.640,-0.175,0.438,0.030
598.680,-0.103,0.381,0.011
598.720,-0.145,0.412,0.046
598.760,-0.171,0.408,0.030
598.800,-0.156,0.393,0.000
598.840,-0.133,0.431,0.023
598.880,-0.130,0.423,0.050
598.920,-0.072,0.370,0.011
598.960,-0.145,0.373,-0.038
599.000,-0.103,0.427,0.008
599.040,-0.088,0.423,0.000
599.080,-0.099,0.423,0.034
599.120,-0.122,0.385,0.015
599.160,-0.194,0.408,0.000
599.200,-0.156,0.412,0.015
599.240,-0.118,0.431,0.027
599.280,-0.122,0.450,0.057
599.320,-0.141,0.408,0.050
599.360,-0.103,0.419,0.000
599.400,-0.152,0.423,0.030
599.440,-0.137,0.438,0.080
599.480,-0.103,0.442,0.065
599.520,-0.126,0.412,0.019
599.560,-0.152,0.385,0.019
599.600,-0.126,0.400,0.011
599.640,-0.179,0.442,0.000
599.680,-0.198,0.434,0.008
599.720,-0.130,0.389,0.034
599.760,-0.130,0.415,0.015
599.800,-0.171,0.396,-0.027
599.840,-0.111,0.385,0.057
599.880,-0.099,0.408,0.027
599.920,-0.095,0.419,0.019
599.960,-0.126,0.396,0.065
600.000,-0.122,0.427,0.008
600.040,-0.126,0.408,0.019
600.080,-0.122,0.423,0.023
600.120,-0.095,0.419,0.030
600.160,-0.114,0.412,-0.034
600.200,-0.152,0.366,0.023
600.240,-0.160,0.446,0.111
600.280,-0.149,0.381,-0.034
600.320,-0.126,0.377,0.011
600.360,-0.133,0.415,0.095
600.400,-0.141,0.434,0.000
600.440,-0.149,0.431,0.004
600.480,-0.130,0.396,0.088
600.520,-0.118,0.415,0.103
600.560,-0.072,0.381,-0.008
600.600,-0.099,0.377,-0.004
600.640,-0.160,0.408,0.084
600.680,-0.050,0.408,0.023
600.720,-0.072,0.415,-0.038
600.760,-0.103,0.419,0.019
600.800,-0.050,0.385,0.030
600.840,-0.053,0.339,0.008
600.880,-0.084,0.415,0.023
600.920,-0.099,0.408,0.027
600.960,-0.088,0.396,0.008
601.000,-0.126,0.408,0.027
601.040,-0.194,0.404,0.046
601.080,-0.221,0.412,0.038
601.120,-0.114,0.415,0.030
601.160,-0.107,0.404,0.030
601.200,-0.164,0.381,0.050
601.240,-0.171,0.385,0.042
601.280,-0.091,0.412,0.034
601.320,-0.084,0.381,0.019
601.360,-0.118,0.434,0.004
601.400,-0.091,0.431,0.019
601.440,-0.095,0.404,0.000
601.480,-0.156,0.442,0.015
601.520,-0.137,0.385,-0.015
601.560,-0.088,0.373,0.000
601.600,-0.133,0.377,-0.004
601.640,-0.137,0.465,0.019
601.680,-0.122,0.423,0.030
601.720,-0.168,0.450,0.000
601.760,-0.130,0.393,0.015
601.800,-0.118,0.396,0.023
601.840,-0.061,0.408,0.050
601.880,-0.072,0.351,0.061
601.920,-0.156,0.415,0.042
601.960,-0.130,0.431,0.027
602.000,-0.130,0.370,-0.011
602.040,-0.141,0.408,0.000
602.080,-0.126,0.415,-0.038
602.120,-0.114,0.442,0.027
602.160,-0.149,0.415,0.011
602.200,-0.183,0.404,-0.030
602.240,-0.130,0.381,0.019
602.280,-0.141,0.389,0.042
602.320,-0.156,0.450,0.023
602.360,-0.152,0.404,-0.011
602.400,-0.198,0.400,0.008
602.440,-0.198,0.404,0.080
602.480,-0.160,0.377,0.111
602.520,-0.118,0.396,0.030
602.560,-0.111,0.469,0.042
602.600,-0.206,0.438,0.050
602.640,-0.198,0.442,0.011
602.680,-0.133,0.396,0.015
602.720,-0.111,0.381,0.004
602.760,-0.107,0.396,0.011
602.800,-0.152,0.415,0.004
602.840,-0.160,0.408,0.046
602.880,-0.130,0.419,0.000
602.920,-0.088,0.415,0.019
602.960,-0.057,0.427,0.011
603.000,-0.149,0.419,0.019
603.040,-0.152,0.438,0.053
603.080,-0.133,0.358,-0.008
603.120,-0.179,0.438,-0.023
603.160,-0.137,0.431,0.046
603.200,-0.088,0.377,0.030
603.240,-0.130,0.389,-0.046
603.280,-0.130,0.450,-0.004
603.320,-0.122,0.434,0.034
603.360,-0.091,0.434,0.027
603.400,-0.130,0.377,0.015
603.440,-0.149,0.415,0.034
603.480,-0.130,0.389,0.011
603.520,-0.080,0.400,0.061
603.560,-0.152,0.434,0.030
603.600,-0.183,0.423,0.015
603.640,-0.095,0.396,0.042
603.680,-0.133,0.412,0.015
603.720,-0.152,0.419,-0.011
603.760,-0.099,0.404,0.015
603.800,-0.107,0.400,0.027
603.840,-0.126,0.351,0.027
603.880,-0.088,0.423,0.050
603.920,-0.099,0.370,0.030
603.960,-0.107,0.389,0.019
604.000,-0.187,0.400,0.065
604.040,-0.130,0.381,0.038
604.080,-0.069,0.427,0.027
604.120,-0.084,0.400,0.038
604.160,-0.084,0.393,-0.004
604.200,-0.084,0.404,0.004
604.240,-0.111,0.366,0.072
604.280,-0.156,0.438,0.069
604.320,-0.118,0.381,0.004
604.360,-0.122,0.408,-0.011
604.400,-0.091,0.423,0.000
604.440,-0.126,0.389,0.000
604.480,-0.130,0.427,0.050
604.520,-0.061,0.393,0.000
604.560,-0.114,0.366,0.011
604.600,-0.149,0.385,0.027
604.640,-0.107,0.434,0.023
604.680,-0.114,0.423,0.046
604.720,-0.126,0.362,0.027
604.760,-0.088,0.385,0.034
604.800,-0.122,0.415,-0.004
604.840,-0.099,0.370,-0.023
604.880,-0.137,0.400,-0.015
604.920,-0.107,0.434,0.008
604.960,-0.130,0.408,-0.015
605.000,-0.065,0.427,-0.019
605.040,-0.095,0.446,0.019
605.080,-0.232,0.400,0.019
605.120,-0.183,0.370,-0.015
605.160,-0.099,0.408,0.004
605.200,-0.099,0.457,0.030
605.240,-0.107,0.442,0.050
605.280,-0.111,0.389,0.038
605.320,-0.122,0.419,-0.004
605.360,-0.095,0.400,0.023
605.400,-0.187,0.419,0.053
605.440,-0.164,0.396,-0.008
605.480,-0.145,0.408,-0.061
605.520,-0.213,0.385,0.008
605.560,-0.126,0.415,0.114
605.600,-0.034,0.393,0.099
605.640,-0.069,0.427,0.034
605.680,-0.179,0.419,0.042
605.720,-0.240,0.419,0.038
605.760,-0.171,0.412,0.004
605.800,-0.122,0.373,0.011
605.840,-0.091,0.400,0.046
605.880,-0.091,0.393,0.008
605.920,-0.118,0.381,0.030
605.960,-0.156,0.415,0.046
606.000,-0.114,0.427,0.061
606.040,-0.091,0.370,0.008
606.080,-0.091,0.389,0.004
606.120,-0.080,0.381,0.011
606.160,-0.141,0.419,-0.015
606.200,-0.107,0.358,-0.004
606.240,-0.141,0.351,0.019
606.280,-0.126,0.408,0.065
606.320,-0.118,0.419,0.042
606.360,-0.095,0.404,0.057
606.400,-0.080,0.332,0.000
606.440,-0.107,0.381,0.046
606.480,-0.133,0.438,0.004
606.520,-0.168,0.351,0.046
606.560,-0.126,0.408,0.034
606.600,-0.126,0.412,-0.008
606.640,-0.099,0.434,0.061
606.680,-0.084,0.438,0.061
606.720,-0.141,0.404,-0.008
606.760,-0.118,0.408,-0.008
606.800,-0.091,0.400,0.034
606.840,-0.111,0.415,0.050
606.880,-0.141,0.408,0.030
606.920,-0.107,0.412,0.046
606.960,-0.103,0.412,0.091
607.000,-0.099,0.404,0.057
607.040,-0.114,0.389,0.015
607.080,-0.145,0.427,0.019
607.120,-0.137,0.431,0.038
607.160,-0.118,0.362,0.008
607.200,-0.145,0.438,0.034
607.240,-0.107,0.438,0.038
607.280,-0.133,0.389,0.061
607.320,-0.152,0.412,0.038
607.360,-0.164,0.393,0.000
607.400,-0.099,0.389,-0.004
607.440,-0.099,0.408,-0.015
607.480,-0.114,0.393,0.008
607.520,-0.164,0.400,0.000
607.560,-0.160,0.419,0.019
607.600,-0.084,0.415,-0.011
607.640,-0.057,0.404,-0.019
607.680,-0.122,0.419,0.034
607.720,-0.187,0.423,0.030
607.760,-0.149,0.385,0.053
607.800,-0.133,0.396,0.034
607.840,-0.141,0.385,0.008
607.880,-0.164,0.434,0.008
607.920,-0.191,0.404,0.034
607.960,-0.187,0.377,0.057
608.000,-0.118,0.393,0.084
608.040,-0.130,0.400,0.050
608.080,-0.126,0.423,0.099
608.120,-0.072,0.404,0.088
608.160,-0.091,0.404,0.008
608.200,-0.111,0.404,0.000
608.240,-0.103,0.393,0.034
608.280,-0.152,0.408,0.011
608.320,-0.091,0.423,0.004
608.360,-0.091,0.431,0.080
608.400,-0.099,0.415,0.046
608.440,-0.107,0.396,-0.008
608.480,-0.130,0.373,-0.011
608.520,-0.099,0.396,0.034
608.560,-0.137,0.400,0.030
608.600,-0.175,0.396,0.069
608.640,-0.168,0.431,0.065
608.680,-0.133,0.446,0.053
608.720,-0.111,0.431,0.023
608.760,-0.122,0.419,-0.011
608.800,-0.126,0.438,0.030
608.840,-0.152,0.389,0.019
608.880,-0.133,0.366,0.023
608.920,-0.126,0.408,0.050
608.960,-0.099,0.412,0.057
609.000,-0.088,0.434,0.015
609.040,-0.118,0.389,-0.027
609.080,-0.191,0.393,0.046
609.120,-0.171,0.366,0.034
609.160,-0.095,0.389,0.015
609.200,-0.114,0.404,0.030
609.240,-0.137,0.393,0.000
609.280,-0.122,0.434,-0.008
609.320,-0.133,0.400,0.023
609.360,-0.107,0.438,0.008
609.400,-0.133,0.442,-0.004
609.440,-0.126,0.415,0.023
609.480,-0.111,0.419,0.030
609.520,-0.126,0.400,-0.004
609.560,-0.088,0.381,-0.008
609.600,-0.088,0.381,0.038
609.640,-0.137,0.412,0.034
609.680,-0.103,0.396,-0.004
609.720,-0.046,0.393,-0.011
609.760,-0.145,0.408,0.008
609.800,-0.103,0.389,0.023
609.840,-0.168,0.412,0.057
609.880,-0.145,0.404,0.004
609.920,-0.114,0.381,0.004
609.960,-0.111,0.408,0.088
610.000,-0.099,0.385,0.034
610.040,-0.103,0.431,-0.011
610.080,-0.149,0.469,0.072
610.120,-0.137,0.446,0.099
610.160,-0.133,0.351,0.000
610.200,-0.099,0.396,0.011
610.240,-0.084,0.385,0.042
610.280,-0.141,0.393,0.038
610.320,-0.099,0.415,-0.015
610.360,-0.103,0.465,0.034
610.400,-0.091,0.423,0.015
610.440,-0.130,0.423,-0.011
610.480,-0.069,0.389,-0.008
610.520,-0.156,0.393,0.065
610.560,-0.099,0.419,0.027
610.600,-0.065,0.366,-0.042
610.640,-0.099,0.373,0.046
610.680,-0.118,0.408,0.053
610.720,-0.141,0.438,0.000
610.760,-0.137,0.408,-0.030
610.800,-0.118,0.438,0.030
610.840,-0.091,0.419,0.019
610.880,-0.111,0.381,0.030
610.920,-0.164,0.412,0.019
610.960,-0.156,0.454,-0.008
611.000,-0.141,0.431,0.034
611.040,-0.118,0.415,0.042
611.080,-0.118,0.419,-0.011
611.120,-0.114,0.442,0.011
611.160,-0.099,0.423,-0.015
611.200,-0.118,0.412,0.008
611.240,-0.111,0.442,0.030
611.280,-0.107,0.434,0.053
611.320,-0.133,0.427,0.046
611.360,-0.118,0.396,0.015
611.400,-0.137,0.434,0.008
611.440,-0.130,0.431,0.042
611.480,-0.152,0.381,0.030
611.520,-0.118,0.385,0.023
611.560,-0.141,0.404,0.046
611.600,-0.145,0.404,0.023
611.640,-0.137,0.370,0.011
611.680,-0.091,0.381,0.038
611.720,-0.130,0.415,0.038
611.760,-0.152,0.423,-0.008
611.800,-0.130,0.434,0.042
611.840,-0.091,0.457,0.004
611.880,-0.118,0.415,0.011
611.920,-0.156,0.396,0.023
611.960,-0.126,0.400,0.023
612.000,-0.095,0.400,-0.004
612.040,-0.099,0.419,0.019
612.080,-0.103,0.408,0.023
612.120,-0.160,0.400,0.046
612.160,-0.156,0.419,0.008
612.200,-0.080,0.419,0.034
612.240,-0.118,0.442,0.030
612.280,-0.156,0.396,0.038
612.320,-0.145,0.419,0.019
612.360,-0.118,0.415,-0.004
612.400,-0.122,0.415,-0.004
612.440,-0.164,0.434,-0.008
612.480,-0.194,0.431,0.042
612.520,-0.107,0.373,0.000
612.560,-0.111,0.404,-0.011
612.600,-0.122,0.457,0.027
612.640,-0.130,0.431,0.046
612.680,-0.076,0.404,0.030
612.720,-0.084,0.427,0.030
612.760,-0.114,0.393,0.019
612.800,-0.130,0.354,-0.004
612.840,-0.122,0.377,0.004
612.880,-0.088,0.339,0.061
612.920,-0.114,0.408,-0.034
612.960,-0.088,0.396,-0.050
613.000,-0.103,0.431,0.046
613.040,-0.130,0.408,0.015
613.080,-0.091,0.434,-0.004
613.120,-0.053,0.404,0.042
613.160,-0.084,0.362,0.038
613.200,-0.076,0.347,0.004
613.240,-0.091,0.404,0.027
613.280,-0.091,0.442,0.072
613.320,-0.160,0.400,0.019
613.360,-0.183,0.415,-0.004
613.400,-0.133,0.419,0.011
613.440,-0.095,0.389,0.053
613.480,-0.107,0.389,0.042
613.520,-0.072,0.385,0.027
613.560,-0.084,0.400,0.042
613.600,-0.107,0.400,0.038
613.640,-0.088,0.381,0.008
613.680,-0.130,0.408,0.019
613.720,-0.084,0.396,0.004
613.760,-0.145,0.396,0.030
613.800,-0.122,0.419,0.027
613.840,-0.126,0.469,0.042
613.880,-0.141,0.434,0.008
613.920,-0.133,0.370,0.015
613.960,-0.179,0.373,0.023
614.000,-0.164,0.393,-0.008
614.040,-0.111,0.396,0.023
614.080,-0.118,0.396,0.034
614.120,-0.095,0.385,0.023
614.160,-0.126,0.450,0.004
614.200,-0.118,0.469,0.011
614.240,-0.133,0.393,0.050
614.280,-0.069,0.404,0.050
614.320,-0.103,0.366,0.046
614.360,-0.183,0.366,0.023
614.400,-0.160,0.408,0.038
614.440,-0.091,0.423,0.011
614.480,-0.114,0.381,0.008
614.520,-0.130,0.412,0.065
614.560,-0.114,0.438,0.019
614.600,-0.122,0.419,0.019
614.640,-0.149,0.442,0.072
614.680,-0.088,0.385,0.046
614.720,-0.164,0.396,0.023
614.760,-0.156,0.415,0.034
614.800,-0.088,0.415,0.027
614.840,-0.122,0.396,0.027
614.880,-0.145,0.385,0.027
614.920,-0.099,0.404,0.034
614.960,-0.171,0.446,0.019
615.000,-0.126,0.438,0.027
615.040,-0.114,0.400,0.050
615.080,-0.133,0.423,0.050
615.120,-0.107,0.415,0.046
615.160,-0.130,0.385,0.050
615.200,-0.114,0.427,-0.004
615.240,-0.141,0.404,0.023
615.280,-0.133,0.381,0.042
615.320,-0.118,0.423,-0.030
615.360,-0.107,0.393,-0.030
615.400,-0.141,0.396,0.046
615.440,-0.137,0.381,0.004
615.480,-0.130,0.373,-0.034
615.520,-0.145,0.419,0.023
615.560,-0.175,0.412,0.008
615.600,-0.130,0.415,0.027
615.640,-0.118,0.408,0.023
615.680,-0.099,0.385,-0.023
615.720,-0.099,0.412,0.030
615.760,-0.107,0.438,0.050
615.800,-0.149,0.423,0.008
615.840,-0.130,0.423,-0.011
615.880,-0.103,0.438,0.050
615.920,-0.126,0.408,0.038
615.960,-0.111,0.393,-0.030
616.000,-0.130,0.427,-0.008
616.040,-0.149,0.400,-0.008
616.080,-0.107,0.400,0.030
616.120,-0.099,0.423,0.011
616.160,-0.095,0.396,-0.023
616.200,-0.149,0.404,-0.008
616.240,-0.080,0.396,0.027
616.280,-0.091,0.385,0.076
616.320,-0.099,0.362,-0.084
616.360,-0.137,0.377,-0.019
616.400,-0.133,0.419,0.122
616.440,-0.114,0.423,0.038
616.480,-0.191,0.408,-0.065
616.520,-0.160,0.396,0.050
